date,hour,datetime,dam_code,dam_name,total_outflow_kcfs,gen_flow_kcfs,spill_kcfs,forebay_elev_ft,tailwater_elev_ft,head_ft,power_mw
2023-01-04,9,2023-01-04T08:00,lgs,Little Goose,29.8,29.4,0.0,635.35,539.08,96.27,216.0
2023-01-04,10,2023-01-04T09:00,lgs,Little Goose,29.8,29.4,0.0,635.41,538.68,96.73,217.0
2023-01-04,11,2023-01-04T10:00,lgs,Little Goose,16.9,16.5,0.0,635.79,538.91,96.88,122.0
2023-01-04,12,2023-01-04T11:00,lgs,Little Goose,12.8,12.4,0.0,635.6,538.96,96.64,91.4
2023-01-04,13,2023-01-04T12:00,lgs,Little Goose,12.6,12.2,0.0,635.61,538.73,96.88,90.2
2023-01-04,14,2023-01-04T13:00,lgs,Little Goose,12.6,12.2,0.0,635.84,538.89,96.95,90.2
2023-01-04,15,2023-01-04T14:00,lgs,Little Goose,12.6,12.2,0.0,635.55,538.63,96.92,90.2
2023-01-04,16,2023-01-04T15:00,lgs,Little Goose,12.6,12.2,0.0,635.71,538.88,96.83,90.1
2023-01-04,17,2023-01-04T16:00,lgs,Little Goose,14.9,13.1,0.0,635.6,538.69,96.91,96.9
2023-01-04,18,2023-01-04T17:00,lgs,Little Goose,29.4,29.0,0.0,635.53,539.03,96.5,213.5
2023-01-04,19,2023-01-04T18:00,lgs,Little Goose,31.6,29.8,0.0,635.85,539.25,96.6,219.6
2023-01-04,20,2023-01-04T19:00,lgs,Little Goose,28.9,28.5,0.0,635.76,539.34,96.42,209.7
2023-01-04,21,2023-01-04T20:00,lgs,Little Goose,28.2,27.8,0.0,635.71,539.31,96.4,204.5
2023-01-04,22,2023-01-04T21:00,lgs,Little Goose,12.8,12.4,0.0,636.14,539.32,96.82,91.6
2023-01-04,23,2023-01-04T22:00,lgs,Little Goose,12.2,11.8,0.0,636.21,539.54,96.67,87.0
2023-01-04,24,2023-01-04T23:00,lgs,Little Goose,12.3,11.9,0.0,636.16,539.05,97.11,88.2
2023-01-05,1,2023-01-05T00:00,lgs,Little Goose,12.2,11.8,0.0,636.25,539.5,96.75,87.1
2023-01-05,2,2023-01-05T01:00,lgs,Little Goose,12.3,11.9,0.0,636.46,539.01,97.45,88.5
2023-01-05,3,2023-01-05T02:00,lgs,Little Goose,12.1,11.7,0.0,636.24,539.39,96.85,86.5
2023-01-05,4,2023-01-05T03:00,lgs,Little Goose,12.5,12.1,0.0,636.24,539.04,97.2,89.7
2023-01-05,5,2023-01-05T04:00,lgs,Little Goose,13.0,12.6,0.0,636.14,539.07,97.07,93.3
2023-01-05,6,2023-01-05T05:00,lgs,Little Goose,13.3,12.9,0.0,636.03,539.22,96.81,95.3
2023-01-05,7,2023-01-05T06:00,lgs,Little Goose,27.2,25.4,0.0,636.32,539.21,97.11,188.2
2023-01-05,8,2023-01-05T07:00,lgs,Little Goose,26.0,25.6,0.0,636.27,539.4,96.87,189.2
2023-01-05,9,2023-01-05T08:00,lgs,Little Goose,25.6,25.2,0.0,636.31,539.42,96.89,186.3
