date,hour,datetime,dam_code,dam_name,total_outflow_kcfs,gen_flow_kcfs,spill_kcfs,forebay_elev_ft,tailwater_elev_ft,head_ft,power_mw
2023-01-03,21,2023-01-03T20:00,lmn,Lower Monumental,19.0,6.7,12.1,538.62,437.67,100.95,51.6
2023-01-03,22,2023-01-03T21:00,lmn,Lower Monumental,19.0,6.7,12.1,538.23,438.09,100.14,51.2
2023-01-03,23,2023-01-03T22:00,lmn,Lower Monumental,18.9,6.6,12.1,538.37,437.63,100.74,50.7
2023-01-03,24,2023-01-03T23:00,lmn,Lower Monumental,18.9,6.6,12.1,538.11,437.89,100.22,50.5
2023-01-04,1,2023-01-04T00:00,lmn,Lower Monumental,18.9,6.7,12.1,538.36,437.93,100.43,51.3
2023-01-04,2,2023-01-04T01:00,lmn,Lower Monumental,18.9,6.7,12.1,538.15,437.87,100.28,51.3
2023-01-04,3,2023-01-04T02:00,lmn,Lower Monumental,19.0,6.7,12.1,538.1,438.07,100.03,51.1
2023-01-04,4,2023-01-04T03:00,lmn,Lower Monumental,19.0,6.7,12.1,538.18,437.96,100.22,51.2
2023-01-04,5,2023-01-04T04:00,lmn,Lower Monumental,19.0,6.7,12.1,538.0,438.05,99.95,51.1
2023-01-04,6,2023-01-04T05:00,lmn,Lower Monumental,18.9,6.7,12.1,538.1,438.05,100.05,51.1
2023-01-04,7,2023-01-04T06:00,lmn,Lower Monumental,19.0,6.7,12.1,538.03,438.02,100.01,51.1
2023-01-04,8,2023-01-04T07:00,lmn,Lower Monumental,19.0,6.7,12.1,538.54,437.94,100.6,51.4
2023-01-04,9,2023-01-04T08:00,lmn,Lower Monumental,18.9,6.6,12.1,538.43,437.85,100.58,50.7
2023-01-04,10,2023-01-04T09:00,lmn,Lower Monumental,19.0,6.7,12.2,538.84,437.87,100.97,51.6
2023-01-04,11,2023-01-04T10:00,lmn,Lower Monumental,20.8,6.8,12.3,538.78,437.71,101.07,52.4
2023-01-04,12,2023-01-04T11:00,lmn,Lower Monumental,19.0,6.6,12.2,538.72,437.87,100.85,50.8
2023-01-04,13,2023-01-04T12:00,lmn,Lower Monumental,19.2,6.7,12.3,538.73,437.79,100.94,51.6
2023-01-04,14,2023-01-04T13:00,lmn,Lower Monumental,19.0,6.6,12.2,538.59,437.92,100.67,50.7
2023-01-04,15,2023-01-04T14:00,lmn,Lower Monumental,19.1,6.7,12.2,538.7,438.08,100.62,51.4
2023-01-04,16,2023-01-04T15:00,lmn,Lower Monumental,20.6,6.7,12.2,538.49,438.08,100.41,51.3
2023-01-04,17,2023-01-04T16:00,lmn,Lower Monumental,19.0,6.7,12.1,538.61,438.0,100.61,51.4
2023-01-04,18,2023-01-04T17:00,lmn,Lower Monumental,19.1,6.7,12.2,538.65,437.82,100.83,51.5
2023-01-04,19,2023-01-04T18:00,lmn,Lower Monumental,19.1,6.6,12.3,538.97,437.95,101.02,50.9
2023-01-04,20,2023-01-04T19:00,lmn,Lower Monumental,19.3,6.7,12.4,539.19,437.85,101.34,51.8
2023-01-04,21,2023-01-04T20:00,lmn,Lower Monumental,19.2,6.6,12.4,539.25,437.64,101.61,51.2
2023-01-04,22,2023-01-04T21:00,lmn,Lower Monumental,19.3,6.7,12.5,539.26,437.76,101.5,51.9
2023-01-04,23,2023-01-04T22:00,lmn,Lower Monumental,20.8,6.7,12.4,539.12,437.64,101.48,51.9
2023-01-04,24,2023-01-04T23:00,lmn,Lower Monumental,19.3,6.7,12.4,539.26,437.85,101.41,51.8
2023-01-05,1,2023-01-05T00:00,lmn,Lower Monumental,19.3,6.6,12.4,538.95,437.95,101.0,50.9
2023-01-05,2,2023-01-05T01:00,lmn,Lower Monumental,19.2,6.6,12.4,539.21,437.76,101.45,51.1
2023-01-05,3,2023-01-05T02:00,lmn,Lower Monumental,19.3,6.7,12.4,538.94,438.04,100.9,51.6
2023-01-05,4,2023-01-05T03:00,lmn,Lower Monumental,19.2,6.6,12.4,539.04,437.96,101.08,50.9
2023-01-05,5,2023-01-05T04:00,lmn,Lower Monumental,19.3,6.7,12.4,538.95,438.04,100.91,51.6
2023-01-05,6,2023-01-05T05:00,lmn,Lower Monumental,19.1,6.6,12.3,538.92,438.22,100.7,50.7
2023-01-05,7,2023-01-05T06:00,lmn,Lower Monumental,19.3,6.7,12.4,538.99,437.83,101.16,51.7
2023-01-05,8,2023-01-05T07:00,lmn,Lower Monumental,19.3,6.6,12.4,539.23,437.97,101.26,51.0
2023-01-05,9,2023-01-05T08:00,lmn,Lower Monumental,19.3,6.7,12.4,539.27,437.86,101.41,51.8
2023-01-05,10,2023-01-05T09:00,lmn,Lower Monumental,20.8,6.6,12.5,539.4,437.7,101.7,51.2
2023-01-05,11,2023-01-05T10:00,lmn,Lower Monumental,19.4,6.8,12.4,539.07,437.76,101.31,52.6
2023-01-05,12,2023-01-05T11:00,lmn,Lower Monumental,19.3,6.6,12.5,539.37,437.86,101.51,51.1
2023-01-05,13,2023-01-05T12:00,lmn,Lower Monumental,20.8,6.7,12.5,539.04,437.58,101.46,51.9
2023-01-05,14,2023-01-05T13:00,lmn,Lower Monumental,19.2,6.6,12.4,539.23,437.93,101.3,51.0
2023-01-05,15,2023-01-05T14:00,lmn,Lower Monumental,19.2,6.6,12.4,539.06,438.13,100.93,50.8
2023-01-05,16,2023-01-05T15:00,lmn,Lower Monumental,19.1,6.7,12.3,539.13,437.96,101.17,51.7
2023-01-05,17,2023-01-05T16:00,lmn,Lower Monumental,20.7,6.7,12.3,539.08,438.04,101.04,51.7
2023-01-05,18,2023-01-05T17:00,lmn,Lower Monumental,19.2,6.7,12.3,539.34,437.92,101.42,51.8
